"success","timeout","failed_images","failed_audio","failed_video","trial_type","trial_index","plugin_version","time_elapsed","run_id","condition","recorded_at","source_code_version","ip","user_agent","device","browser","browser_version","platform","platform_version","referer","accept_language","PROLIFIC_PID","STUDY_ID","SESSION_ID","subject_id","study_id","session_id","pair_count","randomized_pair_order","block1_codes","block2_codes","max_run_block1","max_run_block2","fullscreen_exit_count","tab_switch_count","video_attention_failure_count","total_attention_violation_count","view_history","rt","stimulus","response","trial_kind","question_order","spacebar_question_answer","attention_question_answer","spacebar_question_correct","attention_question_correct","instruction_check_passed","demo_index","demo_code","stimulus_file","stimulus_name","predictability","boundary_times_sec","boundary_count","value","video_code","pair_number","block","global_position_in_block","min_press_gap_sec","no_press_failure","rapid_press_failure","video_attention_failed","video_attention_failure_type","last_video_had_any_attention_violation","current_video_fullscreen_exit_count","current_video_tab_switch_count","current_video_had_fullscreen_exit","current_video_had_tab_switch","current_video_had_video_attention_failure","skipped_video_debug","confidence_rating"
"","","","","","video-keyboard-response","132","2.0.0","1200218","85","1","2026-06-08 18:49:28","segmentation_norming_randomized_order_maxrun_attention_v4","146.198.38.80","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36","WebKit","Chrome","148.0.0.0","Windows","10.0","https://uencdihehs.cognition.run/?PROLIFIC_PID=6a0ecfa37f0d9711b810596e&STUDY_ID=6a270c2e609d6ae583c06396&STUDY_ID=6a270c2e609d6ae583c06396&SESSION_ID=6a270e5287df46a191507a1a?PROLIFIC_PID=6a0ecfa37f0d9711b810596e&SESSION_ID=6a270e5287df46a191507a1a?","en-GB,en;q=0.9","6a0ecfa37f0d9711b810596e","6a270c2e609d6ae583c06396","6a270e5287df46a191507a1a?","6a0ecfa37f0d9711b810596e","6a270c2e609d6ae583c06396","6a270e5287df46a191507a1a?","30","[15,30,21,18,22,12,29,27,3,24,4,6,9,2,1,16,8,11,17,13,23,10,26,14,5,25,20,19,7,28]","[""U15"",""U30"",""P21"",""P18"",""P22"",""U12"",""P29"",""U27"",""U3"",""P24"",""P4"",""U6"",""P9"",""P2"",""P1"",""U16"",""P8"",""P11"",""P17"",""U13"",""P23"",""U10"",""P26"",""P14"",""U5"",""U25"",""P20"",""P19"",""P7"",""P28""]","[""P15"",""P30"",""U21"",""U18"",""U22"",""P12"",""U29"",""P27"",""P3"",""U24"",""U4"",""P6"",""U9"",""U2"",""U1"",""P16"",""U8"",""U11"",""U17"",""P13"",""U23"",""P10"",""U26"",""U14"",""P5"",""P25"",""U20"",""U19"",""U7"",""U28""]","4","4","0","0","1","1","","null","[""tennis_v1.mp4""]","null","segmentation_video","","","","","","","","","tennis_v1.mp4","tennis","Predictable","[1.755883,4.611392,6.349985,10.311691,12.850637,15.138575,18.226384,22.775442,25.79851,27.586737]","10","","P28","28","1","30","1.7385929999999998","false","false","false","","false","0","0","false","false","false","false",""
"","","","","","survey-multi-choice","135","2.0.0","1203243","85","1","2026-06-08 18:49:28","segmentation_norming_randomized_order_maxrun_attention_v4","146.198.38.80","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36","WebKit","Chrome","148.0.0.0","Windows","10.0","https://uencdihehs.cognition.run/?PROLIFIC_PID=6a0ecfa37f0d9711b810596e&STUDY_ID=6a270c2e609d6ae583c06396&STUDY_ID=6a270c2e609d6ae583c06396&SESSION_ID=6a270e5287df46a191507a1a?PROLIFIC_PID=6a0ecfa37f0d9711b810596e&SESSION_ID=6a270e5287df46a191507a1a?","en-GB,en;q=0.9","6a0ecfa37f0d9711b810596e","6a270c2e609d6ae583c06396","6a270e5287df46a191507a1a?","6a0ecfa37f0d9711b810596e","6a270c2e609d6ae583c06396","6a270e5287df46a191507a1a?","30","[15,30,21,18,22,12,29,27,3,24,4,6,9,2,1,16,8,11,17,13,23,10,26,14,5,25,20,19,7,28]","[""U15"",""U30"",""P21"",""P18"",""P22"",""U12"",""P29"",""U27"",""U3"",""P24"",""P4"",""U6"",""P9"",""P2"",""P1"",""U16"",""P8"",""P11"",""P17"",""U13"",""P23"",""U10"",""P26"",""P14"",""U5"",""U25"",""P20"",""P19"",""P7"",""P28""]","[""P15"",""P30"",""U21"",""U18"",""U22"",""P12"",""U29"",""P27"",""P3"",""U24"",""U4"",""P6"",""U9"",""U2"",""U1"",""P16"",""U8"",""U11"",""U17"",""P13"",""U23"",""P10"",""U26"",""U14"",""P5"",""P25"",""U20"",""U19"",""U7"",""U28""]","4","4","0","0","1","1","","3021","","{""confidence_rating"":""Neutral""}","confidence_question","[0]","","","","","","","","","tennis","Predictable","","","","P28","28","1","30","","","","","","","","","","","","","Neutral"
"","","","","","html-button-response","136","2.0.0","1214184","85","1","2026-06-08 18:49:28","segmentation_norming_randomized_order_maxrun_attention_v4","146.198.38.80","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36","WebKit","Chrome","148.0.0.0","Windows","10.0","https://uencdihehs.cognition.run/?PROLIFIC_PID=6a0ecfa37f0d9711b810596e&STUDY_ID=6a270c2e609d6ae583c06396&STUDY_ID=6a270c2e609d6ae583c06396&SESSION_ID=6a270e5287df46a191507a1a?PROLIFIC_PID=6a0ecfa37f0d9711b810596e&SESSION_ID=6a270e5287df46a191507a1a?","en-GB,en;q=0.9","6a0ecfa37f0d9711b810596e","6a270c2e609d6ae583c06396","6a270e5287df46a191507a1a?","6a0ecfa37f0d9711b810596e","6a270c2e609d6ae583c06396","6a270e5287df46a191507a1a?","30","[15,30,21,18,22,12,29,27,3,24,4,6,9,2,1,16,8,11,17,13,23,10,26,14,5,25,20,19,7,28]","[""U15"",""U30"",""P21"",""P18"",""P22"",""U12"",""P29"",""U27"",""U3"",""P24"",""P4"",""U6"",""P9"",""P2"",""P1"",""U16"",""P8"",""P11"",""P17"",""U13"",""P23"",""U10"",""P26"",""P14"",""U5"",""U25"",""P20"",""P19"",""P7"",""P28""]","[""P15"",""P30"",""U21"",""U18"",""U22"",""P12"",""U29"",""P27"",""P3"",""U24"",""U4"",""P6"",""U9"",""U2"",""U1"",""P16"",""U8"",""U11"",""U17"",""P13"",""U23"",""P10"",""U26"",""U14"",""P5"",""P25"",""U20"",""U19"",""U7"",""U28""]","4","4","0","0","1","1","","10938","You have completed the first half of the experiment.<br><br>Before continuing, we will preload the videos for the next block.<br><br>This may take a moment.<br><br>You may take a short break while the videos are loading.<br><br>Please remain in fullscreen mode and avoid refreshing the page.<br><br>Please click the button below when you are ready to begin preloading.<br><br>","0","block2_preload_instruction","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"true","false","[]","[]","[]","preload","137","2.0.0","1254468","85","1","2026-06-08 18:49:28","segmentation_norming_randomized_order_maxrun_attention_v4","146.198.38.80","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36","WebKit","Chrome","148.0.0.0","Windows","10.0","https://uencdihehs.cognition.run/?PROLIFIC_PID=6a0ecfa37f0d9711b810596e&STUDY_ID=6a270c2e609d6ae583c06396&STUDY_ID=6a270c2e609d6ae583c06396&SESSION_ID=6a270e5287df46a191507a1a?PROLIFIC_PID=6a0ecfa37f0d9711b810596e&SESSION_ID=6a270e5287df46a191507a1a?","en-GB,en;q=0.9","6a0ecfa37f0d9711b810596e","6a270c2e609d6ae583c06396","6a270e5287df46a191507a1a?","6a0ecfa37f0d9711b810596e","6a270c2e609d6ae583c06396","6a270e5287df46a191507a1a?","30","[15,30,21,18,22,12,29,27,3,24,4,6,9,2,1,16,8,11,17,13,23,10,26,14,5,25,20,19,7,28]","[""U15"",""U30"",""P21"",""P18"",""P22"",""U12"",""P29"",""U27"",""U3"",""P24"",""P4"",""U6"",""P9"",""P2"",""P1"",""U16"",""P8"",""P11"",""P17"",""U13"",""P23"",""U10"",""P26"",""P14"",""U5"",""U25"",""P20"",""P19"",""P7"",""P28""]","[""P15"",""P30"",""U21"",""U18"",""U22"",""P12"",""U29"",""P27"",""P3"",""U24"",""U4"",""P6"",""U9"",""U2"",""U1"",""P16"",""U8"",""U11"",""U17"",""P13"",""U23"",""P10"",""U26"",""U14"",""P5"",""P25"",""U20"",""U19"",""U7"",""U28""]","4","4","0","0","1","1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","html-button-response","138","2.0.0","1266327","85","1","2026-06-08 18:49:28","segmentation_norming_randomized_order_maxrun_attention_v4","146.198.38.80","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36","WebKit","Chrome","148.0.0.0","Windows","10.0","https://uencdihehs.cognition.run/?PROLIFIC_PID=6a0ecfa37f0d9711b810596e&STUDY_ID=6a270c2e609d6ae583c06396&STUDY_ID=6a270c2e609d6ae583c06396&SESSION_ID=6a270e5287df46a191507a1a?PROLIFIC_PID=6a0ecfa37f0d9711b810596e&SESSION_ID=6a270e5287df46a191507a1a?","en-GB,en;q=0.9","6a0ecfa37f0d9711b810596e","6a270c2e609d6ae583c06396","6a270e5287df46a191507a1a?","6a0ecfa37f0d9711b810596e","6a270c2e609d6ae583c06396","6a270e5287df46a191507a1a?","30","[15,30,21,18,22,12,29,27,3,24,4,6,9,2,1,16,8,11,17,13,23,10,26,14,5,25,20,19,7,28]","[""U15"",""U30"",""P21"",""P18"",""P22"",""U12"",""P29"",""U27"",""U3"",""P24"",""P4"",""U6"",""P9"",""P2"",""P1"",""U16"",""P8"",""P11"",""P17"",""U13"",""P23"",""U10"",""P26"",""P14"",""U5"",""U25"",""P20"",""P19"",""P7"",""P28""]","[""P15"",""P30"",""U21"",""U18"",""U22"",""P12"",""U29"",""P27"",""P3"",""U24"",""U4"",""P6"",""U9"",""U2"",""U1"",""P16"",""U8"",""U11"",""U17"",""P13"",""U23"",""P10"",""U26"",""U14"",""P5"",""P25"",""U20"",""U19"",""U7"",""U28""]","4","4","0","0","1","1","","11857","All videos for Block 2 have now been loaded.<br><br>In the next block, you will continue with the same task.<br><br>Some of the videos may <strong>look similar</strong> to videos you previously watched.<br><br>Please remember to press the <strong>SPACE BAR</strong> whenever one smallest meaningful unit of activity ends and another begins.<br><br>Please remain in fullscreen mode and avoid refreshing the page.<br><br>Click the button below when you are ready to begin Block 2.<br><br>","0","block2_start","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","video-keyboard-response","139","2.0.0","1297509","85","1","2026-06-08 18:49:28","segmentation_norming_randomized_order_maxrun_attention_v4","146.198.38.80","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36","WebKit","Chrome","148.0.0.0","Windows","10.0","https://uencdihehs.cognition.run/?PROLIFIC_PID=6a0ecfa37f0d9711b810596e&STUDY_ID=6a270c2e609d6ae583c06396&STUDY_ID=6a270c2e609d6ae583c06396&SESSION_ID=6a270e5287df46a191507a1a?PROLIFIC_PID=6a0ecfa37f0d9711b810596e&SESSION_ID=6a270e5287df46a191507a1a?","en-GB,en;q=0.9","6a0ecfa37f0d9711b810596e","6a270c2e609d6ae583c06396","6a270e5287df46a191507a1a?","6a0ecfa37f0d9711b810596e","6a270c2e609d6ae583c06396","6a270e5287df46a191507a1a?","30","[15,30,21,18,22,12,29,27,3,24,4,6,9,2,1,16,8,11,17,13,23,10,26,14,5,25,20,19,7,28]","[""U15"",""U30"",""P21"",""P18"",""P22"",""U12"",""P29"",""U27"",""U3"",""P24"",""P4"",""U6"",""P9"",""P2"",""P1"",""U16"",""P8"",""P11"",""P17"",""U13"",""P23"",""U10"",""P26"",""P14"",""U5"",""U25"",""P20"",""P19"",""P7"",""P28""]","[""P15"",""P30"",""U21"",""U18"",""U22"",""P12"",""U29"",""P27"",""P3"",""U24"",""U4"",""P6"",""U9"",""U2"",""U1"",""P16"",""U8"",""U11"",""U17"",""P13"",""U23"",""P10"",""U26"",""U14"",""P5"",""P25"",""U20"",""U19"",""U7"",""U28""]","4","4","0","0","1","1","","null","[""laundry_v1.mp4""]","null","segmentation_video","","","","","","","","","laundry_v1.mp4","laundry","Predictable","[1.259602,4.594459,10.278922,12.942104,16.09837,21.027647,24.050258,29.0106]","8","","P15","15","2","1","2.663182000000001","false","false","false","","false","0","0","false","false","false","false",""
"","","","","","survey-multi-choice","142","2.0.0","1300392","85","1","2026-06-08 18:49:28","segmentation_norming_randomized_order_maxrun_attention_v4","146.198.38.80","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36","WebKit","Chrome","148.0.0.0","Windows","10.0","https://uencdihehs.cognition.run/?PROLIFIC_PID=6a0ecfa37f0d9711b810596e&STUDY_ID=6a270c2e609d6ae583c06396&STUDY_ID=6a270c2e609d6ae583c06396&SESSION_ID=6a270e5287df46a191507a1a?PROLIFIC_PID=6a0ecfa37f0d9711b810596e&SESSION_ID=6a270e5287df46a191507a1a?","en-GB,en;q=0.9","6a0ecfa37f0d9711b810596e","6a270c2e609d6ae583c06396","6a270e5287df46a191507a1a?","6a0ecfa37f0d9711b810596e","6a270c2e609d6ae583c06396","6a270e5287df46a191507a1a?","30","[15,30,21,18,22,12,29,27,3,24,4,6,9,2,1,16,8,11,17,13,23,10,26,14,5,25,20,19,7,28]","[""U15"",""U30"",""P21"",""P18"",""P22"",""U12"",""P29"",""U27"",""U3"",""P24"",""P4"",""U6"",""P9"",""P2"",""P1"",""U16"",""P8"",""P11"",""P17"",""U13"",""P23"",""U10"",""P26"",""P14"",""U5"",""U25"",""P20"",""P19"",""P7"",""P28""]","[""P15"",""P30"",""U21"",""U18"",""U22"",""P12"",""U29"",""P27"",""P3"",""U24"",""U4"",""P6"",""U9"",""U2"",""U1"",""P16"",""U8"",""U11"",""U17"",""P13"",""U23"",""P10"",""U26"",""U14"",""P5"",""P25"",""U20"",""U19"",""U7"",""U28""]","4","4","0","0","1","1","","2881","","{""confidence_rating"":""Very confident""}","confidence_question","[0]","","","","","","","","","laundry","Predictable","","","","P15","15","2","1","","","","","","","","","","","","","Very confident"
"","","","","","video-keyboard-response","143","2.0.0","1337071","85","1","2026-06-08 18:49:28","segmentation_norming_randomized_order_maxrun_attention_v4","146.198.38.80","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36","WebKit","Chrome","148.0.0.0","Windows","10.0","https://uencdihehs.cognition.run/?PROLIFIC_PID=6a0ecfa37f0d9711b810596e&STUDY_ID=6a270c2e609d6ae583c06396&STUDY_ID=6a270c2e609d6ae583c06396&SESSION_ID=6a270e5287df46a191507a1a?PROLIFIC_PID=6a0ecfa37f0d9711b810596e&SESSION_ID=6a270e5287df46a191507a1a?","en-GB,en;q=0.9","6a0ecfa37f0d9711b810596e","6a270c2e609d6ae583c06396","6a270e5287df46a191507a1a?","6a0ecfa37f0d9711b810596e","6a270c2e609d6ae583c06396","6a270e5287df46a191507a1a?","30","[15,30,21,18,22,12,29,27,3,24,4,6,9,2,1,16,8,11,17,13,23,10,26,14,5,25,20,19,7,28]","[""U15"",""U30"",""P21"",""P18"",""P22"",""U12"",""P29"",""U27"",""U3"",""P24"",""P4"",""U6"",""P9"",""P2"",""P1"",""U16"",""P8"",""P11"",""P17"",""U13"",""P23"",""U10"",""P26"",""P14"",""U5"",""U25"",""P20"",""P19"",""P7"",""P28""]","[""P15"",""P30"",""U21"",""U18"",""U22"",""P12"",""U29"",""P27"",""P3"",""U24"",""U4"",""P6"",""U9"",""U2"",""U1"",""P16"",""U8"",""U11"",""U17"",""P13"",""U23"",""P10"",""U26"",""U14"",""P5"",""P25"",""U20"",""U19"",""U7"",""U28""]","4","4","0","0","1","1","","null","[""whiteboard_v1.mp4""]","null","segmentation_video","","","","","","","","","whiteboard_v1.mp4","whiteboard","Predictable","[4.194415,8.45959,12.292199,14.365966,17.837041,20.067621,23.035646,24.775654,28.614322,31.267929,33.083197,35.310148]","12","","P30","30","2","2","1.7400079999999996","false","false","false","","false","0","0","false","false","false","false",""
"","","","","","survey-multi-choice","146","2.0.0","1339929","85","1","2026-06-08 18:49:28","segmentation_norming_randomized_order_maxrun_attention_v4","146.198.38.80","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36","WebKit","Chrome","148.0.0.0","Windows","10.0","https://uencdihehs.cognition.run/?PROLIFIC_PID=6a0ecfa37f0d9711b810596e&STUDY_ID=6a270c2e609d6ae583c06396&STUDY_ID=6a270c2e609d6ae583c06396&SESSION_ID=6a270e5287df46a191507a1a?PROLIFIC_PID=6a0ecfa37f0d9711b810596e&SESSION_ID=6a270e5287df46a191507a1a?","en-GB,en;q=0.9","6a0ecfa37f0d9711b810596e","6a270c2e609d6ae583c06396","6a270e5287df46a191507a1a?","6a0ecfa37f0d9711b810596e","6a270c2e609d6ae583c06396","6a270e5287df46a191507a1a?","30","[15,30,21,18,22,12,29,27,3,24,4,6,9,2,1,16,8,11,17,13,23,10,26,14,5,25,20,19,7,28]","[""U15"",""U30"",""P21"",""P18"",""P22"",""U12"",""P29"",""U27"",""U3"",""P24"",""P4"",""U6"",""P9"",""P2"",""P1"",""U16"",""P8"",""P11"",""P17"",""U13"",""P23"",""U10"",""P26"",""P14"",""U5"",""U25"",""P20"",""P19"",""P7"",""P28""]","[""P15"",""P30"",""U21"",""U18"",""U22"",""P12"",""U29"",""P27"",""P3"",""U24"",""U4"",""P6"",""U9"",""U2"",""U1"",""P16"",""U8"",""U11"",""U17"",""P13"",""U23"",""P10"",""U26"",""U14"",""P5"",""P25"",""U20"",""U19"",""U7"",""U28""]","4","4","0","0","1","1","","2855","","{""confidence_rating"":""Slightly unconfident""}","confidence_question","[0]","","","","","","","","","whiteboard","Predictable","","","","P30","30","2","2","","","","","","","","","","","","","Slightly unconfident"
"","","","","","video-keyboard-response","147","2.0.0","1384111","85","1","2026-06-08 18:49:28","segmentation_norming_randomized_order_maxrun_attention_v4","146.198.38.80","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36","WebKit","Chrome","148.0.0.0","Windows","10.0","https://uencdihehs.cognition.run/?PROLIFIC_PID=6a0ecfa37f0d9711b810596e&STUDY_ID=6a270c2e609d6ae583c06396&STUDY_ID=6a270c2e609d6ae583c06396&SESSION_ID=6a270e5287df46a191507a1a?PROLIFIC_PID=6a0ecfa37f0d9711b810596e&SESSION_ID=6a270e5287df46a191507a1a?","en-GB,en;q=0.9","6a0ecfa37f0d9711b810596e","6a270c2e609d6ae583c06396","6a270e5287df46a191507a1a?","6a0ecfa37f0d9711b810596e","6a270c2e609d6ae583c06396","6a270e5287df46a191507a1a?","30","[15,30,21,18,22,12,29,27,3,24,4,6,9,2,1,16,8,11,17,13,23,10,26,14,5,25,20,19,7,28]","[""U15"",""U30"",""P21"",""P18"",""P22"",""U12"",""P29"",""U27"",""U3"",""P24"",""P4"",""U6"",""P9"",""P2"",""P1"",""U16"",""P8"",""P11"",""P17"",""U13"",""P23"",""U10"",""P26"",""P14"",""U5"",""U25"",""P20"",""P19"",""P7"",""P28""]","[""P15"",""P30"",""U21"",""U18"",""U22"",""P12"",""U29"",""P27"",""P3"",""U24"",""U4"",""P6"",""U9"",""U2"",""U1"",""P16"",""U8"",""U11"",""U17"",""P13"",""U23"",""P10"",""U26"",""U14"",""P5"",""P25"",""U20"",""U19"",""U7"",""U28""]","4","4","0","0","1","1","","null","[""printer_v2.mp4""]","null","segmentation_video","","","","","","","","","printer_v2.mp4","printer","Unpredictable","[4.189347,8.180985,13.996927,17.295978,21.062483,23.331842,25.414206,28.70334,30.251279,32.13031,34.022087,39.743661]","12","","U21","21","2","3","1.5479389999999995","false","false","false","","false","0","0","false","false","false","false",""
"","","","","","survey-multi-choice","150","2.0.0","1388040","85","1","2026-06-08 18:49:28","segmentation_norming_randomized_order_maxrun_attention_v4","146.198.38.80","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36","WebKit","Chrome","148.0.0.0","Windows","10.0","https://uencdihehs.cognition.run/?PROLIFIC_PID=6a0ecfa37f0d9711b810596e&STUDY_ID=6a270c2e609d6ae583c06396&STUDY_ID=6a270c2e609d6ae583c06396&SESSION_ID=6a270e5287df46a191507a1a?PROLIFIC_PID=6a0ecfa37f0d9711b810596e&SESSION_ID=6a270e5287df46a191507a1a?","en-GB,en;q=0.9","6a0ecfa37f0d9711b810596e","6a270c2e609d6ae583c06396","6a270e5287df46a191507a1a?","6a0ecfa37f0d9711b810596e","6a270c2e609d6ae583c06396","6a270e5287df46a191507a1a?","30","[15,30,21,18,22,12,29,27,3,24,4,6,9,2,1,16,8,11,17,13,23,10,26,14,5,25,20,19,7,28]","[""U15"",""U30"",""P21"",""P18"",""P22"",""U12"",""P29"",""U27"",""U3"",""P24"",""P4"",""U6"",""P9"",""P2"",""P1"",""U16"",""P8"",""P11"",""P17"",""U13"",""P23"",""U10"",""P26"",""P14"",""U5"",""U25"",""P20"",""P19"",""P7"",""P28""]","[""P15"",""P30"",""U21"",""U18"",""U22"",""P12"",""U29"",""P27"",""P3"",""U24"",""U4"",""P6"",""U9"",""U2"",""U1"",""P16"",""U8"",""U11"",""U17"",""P13"",""U23"",""P10"",""U26"",""U14"",""P5"",""P25"",""U20"",""U19"",""U7"",""U28""]","4","4","0","0","1","1","","3926","","{""confidence_rating"":""Moderately confident""}","confidence_question","[0]","","","","","","","","","printer","Unpredictable","","","","U21","21","2","3","","","","","","","","","","","","","Moderately confident"
"","","","","","video-keyboard-response","151","2.0.0","1412711","85","1","2026-06-08 18:49:28","segmentation_norming_randomized_order_maxrun_attention_v4","146.198.38.80","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36","WebKit","Chrome","148.0.0.0","Windows","10.0","https://uencdihehs.cognition.run/?PROLIFIC_PID=6a0ecfa37f0d9711b810596e&STUDY_ID=6a270c2e609d6ae583c06396&STUDY_ID=6a270c2e609d6ae583c06396&SESSION_ID=6a270e5287df46a191507a1a?PROLIFIC_PID=6a0ecfa37f0d9711b810596e&SESSION_ID=6a270e5287df46a191507a1a?","en-GB,en;q=0.9","6a0ecfa37f0d9711b810596e","6a270c2e609d6ae583c06396","6a270e5287df46a191507a1a?","6a0ecfa37f0d9711b810596e","6a270c2e609d6ae583c06396","6a270e5287df46a191507a1a?","30","[15,30,21,18,22,12,29,27,3,24,4,6,9,2,1,16,8,11,17,13,23,10,26,14,5,25,20,19,7,28]","[""U15"",""U30"",""P21"",""P18"",""P22"",""U12"",""P29"",""U27"",""U3"",""P24"",""P4"",""U6"",""P9"",""P2"",""P1"",""U16"",""P8"",""P11"",""P17"",""U13"",""P23"",""U10"",""P26"",""P14"",""U5"",""U25"",""P20"",""P19"",""P7"",""P28""]","[""P15"",""P30"",""U21"",""U18"",""U22"",""P12"",""U29"",""P27"",""P3"",""U24"",""U4"",""P6"",""U9"",""U2"",""U1"",""P16"",""U8"",""U11"",""U17"",""P13"",""U23"",""P10"",""U26"",""U14"",""P5"",""P25"",""U20"",""U19"",""U7"",""U28""]","4","4","0","0","1","1","","null","[""painting_v2.mp4""]","null","segmentation_video","","","","","","","","","painting_v2.mp4","painting","Unpredictable","[1.832059,4.643521,7.128824,9.650337,11.778239,14.030255,16.332971,18.644839,21.015618,22.78378,23.652052]","11","","U18","18","2","4","0.868272000000001","false","false","false","","false","0","0","false","false","false","false",""
"","","","","","survey-multi-choice","154","2.0.0","1415592","85","1","2026-06-08 18:49:28","segmentation_norming_randomized_order_maxrun_attention_v4","146.198.38.80","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36","WebKit","Chrome","148.0.0.0","Windows","10.0","https://uencdihehs.cognition.run/?PROLIFIC_PID=6a0ecfa37f0d9711b810596e&STUDY_ID=6a270c2e609d6ae583c06396&STUDY_ID=6a270c2e609d6ae583c06396&SESSION_ID=6a270e5287df46a191507a1a?PROLIFIC_PID=6a0ecfa37f0d9711b810596e&SESSION_ID=6a270e5287df46a191507a1a?","en-GB,en;q=0.9","6a0ecfa37f0d9711b810596e","6a270c2e609d6ae583c06396","6a270e5287df46a191507a1a?","6a0ecfa37f0d9711b810596e","6a270c2e609d6ae583c06396","6a270e5287df46a191507a1a?","30","[15,30,21,18,22,12,29,27,3,24,4,6,9,2,1,16,8,11,17,13,23,10,26,14,5,25,20,19,7,28]","[""U15"",""U30"",""P21"",""P18"",""P22"",""U12"",""P29"",""U27"",""U3"",""P24"",""P4"",""U6"",""P9"",""P2"",""P1"",""U16"",""P8"",""P11"",""P17"",""U13"",""P23"",""U10"",""P26"",""P14"",""U5"",""U25"",""P20"",""P19"",""P7"",""P28""]","[""P15"",""P30"",""U21"",""U18"",""U22"",""P12"",""U29"",""P27"",""P3"",""U24"",""U4"",""P6"",""U9"",""U2"",""U1"",""P16"",""U8"",""U11"",""U17"",""P13"",""U23"",""P10"",""U26"",""U14"",""P5"",""P25"",""U20"",""U19"",""U7"",""U28""]","4","4","0","0","1","1","","2878","","{""confidence_rating"":""Slightly unconfident""}","confidence_question","[0]","","","","","","","","","painting","Unpredictable","","","","U18","18","2","4","","","","","","","","","","","","","Slightly unconfident"
"","","","","","video-keyboard-response","155","2.0.0","1434811","85","1","2026-06-08 18:49:28","segmentation_norming_randomized_order_maxrun_attention_v4","146.198.38.80","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/148.0.0.0 Safari/537.36","WebKit","Chrome","148.0.0.0","Windows","10.0","https://uencdihehs.cognition.run/?PROLIFIC_PID=6a0ecfa37f0d9711b810596e&STUDY_ID=6a270c2e609d6ae583c06396&STUDY_ID=6a270c2e609d6ae583c06396&SESSION_ID=6a270e5287df46a191507a1a?PROLIFIC_PID=6a0ecfa37f0d9711b810596e&SESSION_ID=6a270e5287df46a191507a1a?","en-GB,en;q=0.9","6a0ecfa37f0d9711b810596e","6a270c2e609d6ae583c06396","6a270e5287df46a191507a1a?","6a0ecfa37f0d9711b810596e","6a270c2e609d6ae583c06396","6a270e5287df46a191507a1a?","30","[15,30,21,18,22,12,29,27,3,24,4,6,9,2,1,16,8,11,17,13,23,10,26,14,5,25,20,19,7,28]","[""U15"",""U30"",""P21"",""P18"",""P22"",""U12"",""P29"",""U27"",""U3"",""P24"",""P4"",""U6"",""P9"",""P2"",""P1"",""U16"",""P8"",""P11"",""P17"",""U13"",""P23"",""U10"",""P26"",""P14"",""U5"",""U25"",""P20"",""P19"",""P7"",""P28""]","[""P15"",""P30"",""U21"",""U18"",""U22"",""P12"",""U29"",""P27"",""P3"",""U24"",""U4"",""P6"",""U9"",""U2"",""U1"",""P16"",""U8"",""U11"",""U17"",""P13"",""U23"",""P10"",""U26"",""U14"",""P5"",""P25"",""U20"",""U19"",""U7"",""U28""]","4","4","0","0","1","1","","null","[""record_v2.mp4""]","null","segmentation_video","","","","","","","","","record_v2.mp4","record","Unpredictable","[4.994419,7.026152,9.03684,10.484393,14.834419,16.729096]","6","","U22","22","2","5","1.447553000000001","false","false","false","","false","0","0","false","false","false","false",""
